subject,list,position,trial_type,item,session
64,4,3,study,BASKET,1
64,4,4,study,CANNON,1
64,4,5,study,CREEK,1
64,4,6,study,OCEAN,1
64,4,7,study,VAMPIRE,1
64,4,8,study,TYPEWRITER,1
64,4,9,study,CANOE,1
64,4,10,study,PENGUIN,1
64,4,11,study,WRITER,1
64,4,12,study,PICK,1
64,4,13,study,MAN,1
64,4,14,study,CANARY,1
64,4,15,study,MARINE,1
64,4,16,study,SCREEN,1
64,4,1,recall,MAN,1
64,4,2,recall,CANARY,1
64,4,3,recall,SS,1
64,4,4,recall,CR,1
64,4,5,recall,MARINE,1
64,4,6,recall,SCREEN,1
64,4,7,recall,WRITER,1
64,4,8,recall,PENGUIN,1
64,4,9,recall,CANOE,1
64,4,10,recall,PICK,1
64,4,11,recall,TYPEWRITER,1
64,4,12,recall,VAMPIRE,1
64,4,13,recall,CREEK,1
64,4,14,recall,OCEAN,1
64,5,1,study,MILK,2
64,5,2,study,BRAN,2
64,5,3,study,TREASURE,2
64,5,4,study,SPINACH,2
64,5,5,study,MINK,2
64,5,6,study,JACKET,2
64,5,7,study,HOSPITAL,2
64,5,8,study,OLIVE,2
64,5,9,study,UMPIRE,2
64,5,10,study,LIGHTER,2
64,5,11,study,VIRUS,2
64,5,12,study,DICE,2
64,5,13,study,HALL,2
64,5,14,study,CRIMINAL,2
64,5,15,study,SLIDE,2
64,5,16,study,BUCKET,2
64,5,1,recall,CRIMINAL,2
64,5,2,recall,HALL,2
64,5,3,recall,SLIDE,2
64,5,4,recall,BUCKET,2
64,5,5,recall,TREASURE,2
64,5,6,recall,SPINACH,2
64,5,7,recall,MILK,2
64,5,8,recall,BRAN,2
64,5,9,recall,MINK,2
64,5,10,recall,COAT,2
64,5,11,recall,OLIVE,2
64,5,12,recall,HOSPITAL,2
64,6,1,study,TRENCH,2
64,6,2,study,TAVERN,2
64,6,3,study,FLESH,2
64,6,4,study,MOUTH,2
64,6,5,study,ANIMAL,2
64,6,6,study,PEANUT,2
64,6,7,study,ALMOND,2
64,6,8,study,VINE,2
64,6,9,study,CHAMPAGNE,2
64,6,10,study,RACKET,2
64,6,11,study,CHAIN,2
64,6,12,study,COAL,2
64,6,13,study,DENIM,2
64,6,14,study,SKIN,2
64,6,15,study,BEAR,2
64,6,16,study,JUGGLER,2
64,6,1,recall,JUGGLER,2
64,6,2,recall,BEAR,2
64,6,3,recall,DENIM,2
64,6,4,recall,SKIN,2
64,6,5,recall,ALMOND,2
64,6,6,recall,PEANUT,2
64,6,7,recall,VINE,2
64,6,8,recall,ANIMAL,2
64,6,9,recall,CHAMPAGNE,2
64,6,10,recall,RACKET,2
64,6,11,recall,CHAIN,2
64,6,12,recall,COAL,2
64,6,13,recall,TAVERN,2
64,6,14,recall,TRENCH,2
64,6,15,recall,FLESH,2
64,6,16,recall,MOUTH,2
64,7,1,study,SCALLOP,2
64,7,2,study,CABOOSE,2
64,7,3,study,COURSE,2
64,7,4,study,SHARK,2
64,7,5,study,INTESTINE,2
64,7,6,study,CORD,2
64,7,7,study,WASHER,2
64,7,8,study,ATHLETE,2
64,7,9,study,GYMNAST,2
64,7,10,study,COP,2
64,7,11,study,PLASTER,2
64,7,12,study,SCREW,2
64,7,13,study,TAXI,2
64,7,14,study,RAZOR,2
64,7,15,study,WOUND,2
64,7,16,study,RAILROAD,2
64,7,1,recall,TAXI,2
64,7,2,recall,RAZOR,2
64,7,3,recall,WOUND,2
64,7,4,recall,RAILROAD,2
64,7,5,recall,GYMNAST,2
64,7,6,recall,COP,2
64,7,7,recall,SCREW,2
64,7,8,recall,PLASTER,2
64,7,9,recall,ATHLETE,2
64,7,10,recall,INTESTINE,2
64,7,11,recall,CORD,2
64,7,12,recall,WASHER,2
64,8,1,study,MONUMENT,2
64,8,2,study,AUTOMOBILE,2
64,8,3,study,VEST,2
64,8,4,study,BEETLE,2
64,8,5,study,SAP,2
64,8,6,study,MUG,2
64,8,7,study,PREDATOR,2
64,8,8,study,MONGOOSE,2
64,8,9,study,CITRUS,2
64,8,10,study,BANANA,2
64,8,11,study,DRINK,2
64,8,12,study,WINE,2
64,8,13,study,CHAUFFEUR,2
64,8,14,study,KNOT,2
64,8,15,study,DISH,2
64,8,16,study,PIER,2
64,8,1,recall,CHAUFFEUR,2
64,8,2,recall,KNOT,2
64,8,3,recall,DISH,2
64,8,4,recall,PIER,2
64,8,5,recall,PREDATOR,2
64,8,6,recall,MONGOOSE,2
64,8,7,recall,SAP,2
64,8,8,recall,MUG,2
64,8,9,recall,CITRUS,2
64,8,10,recall,ORANGE,2
64,8,11,recall,DRINK,2
64,8,12,recall,WINE,2
64,8,13,recall,AUTOMOBILE,2
64,8,14,recall,MONUMENT,2
64,8,15,recall,BEETLE,2
64,8,16,recall,SWEATER,2
64,8,17,recall,SHIRT,2
64,9,1,study,BADGE,3
64,9,2,study,ASIA,3
64,9,3,study,AIRPLANE,3
64,9,4,study,SATURN,3
64,9,5,study,MARKET,3
64,9,6,study,GROCERIES,3
64,9,7,study,RACCOON,3
64,9,8,study,NAVIGATOR,3
64,9,9,study,VENUS,3
64,9,10,study,SCULPTURE,3
64,9,11,study,DIAMOND,3
64,9,12,study,BEAD,3
64,9,13,study,CHAIRPERSON,3
64,9,14,study,CHALK,3
64,9,15,study,SQUIRREL,3
64,9,16,study,SCARF,3
64,9,1,recall,CHAIRPERSON,3
64,9,2,recall,CHALK,3
64,9,3,recall,SQUIRREL,3
64,9,4,recall,SCARF,3
64,9,5,recall,VENUS,3
64,9,6,recall,SCULPTURE,3
64,9,7,recall,DIAMOND,3
64,9,8,recall,BEAD,3
64,9,9,recall,SATURN,3
64,9,10,recall,ASIA,3
64,9,11,recall,BADGE,3
64,9,12,recall,AIRPLANE,3
64,9,13,recall,RACCOON,3
64,9,14,recall,NAVIGATOR,3
64,9,15,recall,GROCERIES,3
64,9,16,recall,MARKET,3
64,10,1,study,SLUG,3
64,10,2,study,RAKE,3
64,10,3,study,RADISH,3
64,10,4,study,MUSHROOM,3
64,10,5,study,PEN,3
64,10,6,study,SWEATER,3
64,10,7,study,TOAST,3
64,10,8,study,OATMEAL,3
64,10,9,study,TREAD,3
64,10,10,study,WATER,3
64,10,11,study,NICKEL,3
64,10,12,study,COAT,3
64,10,13,study,FARMER,3
64,10,14,study,RECEIPT,3
64,10,15,study,UNIVERSITY,3
64,10,16,study,SHOWER,3
64,10,1,recall,FARMER,3
64,10,2,recall,RECEIPT,3
64,10,3,recall,UNIVERSITY,3
64,10,4,recall,SHOWER,3
64,10,5,recall,SLUG,3
64,10,6,recall,RAKE,3
64,10,7,recall,RADISH,3
64,10,8,recall,MUSHROOM,3
64,10,9,recall,TOAST,3
64,10,10,recall,OATMEAL,3
64,10,11,recall,PEN,3
64,10,12,recall,SWEATER,3
64,11,1,study,PAN,3
64,11,2,study,VEGETABLE,3
64,11,3,study,DRESSER,3
64,11,4,study,RECIPE,3
64,11,5,study,RESORT,3
64,11,6,study,EMPEROR,3
64,11,7,study,FINGER,3
64,11,8,study,SHORTCAKE,3
64,11,9,study,PLATE,3
64,11,10,study,LOBBY,3
64,11,11,study,LIMB,3
64,11,12,study,PENGUIN,3
64,11,13,study,WATERFALL,3
64,11,14,study,REEF,3
64,11,15,study,COW,3
64,11,16,study,OX,3
64,11,1,recall,COW,3
64,11,2,recall,OX,3
64,11,3,recall,WATERFALL,3
64,11,4,recall,REEF,3
64,12,1,study,CRUTCH,3
64,12,2,study,NICOTINE,3
64,12,3,study,ASH,3
64,12,4,study,PERSONNEL,3
64,12,5,study,CARPENTER,3
64,12,6,study,LAWN,3
64,12,7,study,YARN,3
64,12,8,study,VILLAGE,3
64,12,9,study,GENERAL,3
64,12,10,study,HAYSTACK,3
64,12,11,study,GAUZE,3
64,12,12,study,COUNTY,3
64,12,13,study,COLONEL,3
64,12,14,study,COMMANDER,3
64,12,15,study,PORK,3
64,12,16,study,GARBAGE,3
64,12,1,recall,COLONEL,3
64,12,2,recall,COMMANDER,3
64,12,3,recall,PORK,3
64,12,4,recall,GARBAGE,3
64,12,5,recall,GENERAL,3
64,12,6,recall,HAYSTACK,3
64,12,7,recall,GAUZE,3
64,12,8,recall,COUNTY,3
64,12,9,recall,CARPENTER,3
64,12,10,recall,LAWN,3
64,12,11,recall,YARN,3
64,12,12,recall,VILLAGE,3
64,12,13,recall,CRUTCH,3
64,12,14,recall,NICOTINE,3
64,12,15,recall,ASH,3
64,12,16,recall,PERSONNEL,3
64,13,1,study,VALVE,4
64,13,2,study,SKIRT,4
64,13,3,study,SKULL,4
64,13,4,study,SHELL,4
64,13,5,study,BUSH,4
64,13,6,study,WITCH,4
64,13,7,study,TWEEZERS,4
64,13,8,study,HAMMER,4
64,13,9,study,HEN,4
64,13,10,study,EGG,4
64,13,11,study,SPOOL,4
64,13,12,study,CARNIVAL,4
64,13,13,study,SEAFOOD,4
64,13,14,study,TRUMPET,4
64,13,15,study,FLUTE,4
64,13,16,study,VAN,4
64,13,1,recall,SEAFOOD,4
64,13,2,recall,TRUMPET,4
64,13,3,recall,FLUTE,4
64,13,4,recall,VAN,4
64,13,5,recall,HEN,4
64,13,6,recall,EGG,4
64,13,7,recall,CARNIVAL,4
64,13,8,recall,SPOOL,4
64,13,9,recall,SKIRT,4
64,13,10,recall,VALVE,4
64,13,11,recall,SKULL,4
64,13,12,recall,BUSH,4
64,13,13,recall,WITCH,4
64,13,14,recall,TWEEZERS,4
64,13,15,recall,HAMMER,4
64,13,16,recall,TACK,4
64,14,1,study,PHOTO,4
64,14,2,study,COPIER,4
64,14,3,study,POLYESTER,4
64,14,4,study,PLUTO,4
64,14,5,study,NEWSPAPER,4
64,14,6,study,ARTICLE,4
64,14,7,study,STOCKING,4
64,14,8,study,PISTON,4
64,14,9,study,FREEZER,4
64,14,10,study,CAFETERIA,4
64,14,11,study,ELF,4
64,14,12,study,GLOBE,4
64,14,13,study,BATTERY,4
64,14,14,study,PORCH,4
64,14,15,study,LASH,4
64,14,16,study,STY,4
64,14,1,recall,PORCH,4
64,14,2,recall,BATTERY,4
64,14,3,recall,LASH,4
64,14,4,recall,STY,4
64,14,5,recall,FREEZER,4
64,14,6,recall,CAFETERIA,4
64,14,7,recall,ELF,4
64,14,8,recall,GLOBE,4
64,14,9,recall,NEWSPAPER,4
64,14,10,recall,ARTICLE,4
64,14,11,recall,STOCKING,4
64,14,12,recall,PISTON,4
64,14,13,recall,PHOTO,4
64,14,14,recall,COPIER,4
64,14,15,recall,POLYESTER,4
64,14,16,recall,PLUTO,4
64,15,1,study,QUILT,4
64,15,2,study,STALLION,4
64,15,3,study,VINE,4
64,15,4,study,MEDAL,4
64,15,5,study,SLEIGH,4
64,15,6,study,BALLOT,4
64,15,7,study,BOOTH,4
64,15,8,study,WINE,4
64,15,9,study,SHACK,4
64,15,10,study,HOME,4
64,15,11,study,JEEP,4
64,15,12,study,TREAT,4
64,15,13,study,FUDGE,4
64,15,14,study,BLADE,4
64,15,15,study,AUTOMOBILE,4
64,15,16,study,CENT,4
64,15,1,recall,FUDGE,4
64,15,2,recall,BLADE,4
64,15,3,recall,AUTOMOBILE,4
64,15,4,recall,CENT,4
64,15,5,recall,HOME,4
64,15,6,recall,SHACK,4
64,15,7,recall,JEEP,4
64,15,8,recall,TREAT,4
64,15,9,recall,QUILT,4
64,15,10,recall,STALLION,4
64,15,11,recall,VINE,4
64,15,12,recall,MEDAL,4
64,16,1,study,ORGAN,4
64,16,2,study,WHEEL,4
64,16,3,study,FEMALE,4
64,16,4,study,MALL,4
64,16,5,study,RADIATOR,4
64,16,6,study,JUVENILE,4
64,16,7,study,BACON,4
64,16,8,study,OMELET,4
64,16,9,study,SACK,4
64,16,10,study,BAND,4
64,16,11,study,SKYSCRAPER,4
64,16,12,study,CORPORATION,4
64,16,13,study,ROOST,4
64,16,14,study,CHARCOAL,4
64,16,15,study,ENGINEER,4
64,16,16,study,PAPER,4
64,16,1,recall,CHARCOAL,4
64,16,2,recall,ENGINEER,4
64,16,3,recall,ROOST,4
64,16,4,recall,PAPER,4
64,16,5,recall,SACK,4
64,16,6,recall,BAND,4
64,16,7,recall,CORPORATION,4
64,16,8,recall,SKYSCRAPER,4
64,16,9,recall,FEMALE,4
64,16,10,recall,ORGAN,4
64,16,11,recall,MALL,4
64,16,12,recall,WHEEL,4
64,16,13,recall,JUVENILE,4
64,16,14,recall,BACON,4
64,16,15,recall,OMELET,4
64,16,16,recall,RADIATOR,4
64,17,1,study,CABINET,5
64,17,2,study,WALNUT,5
64,17,3,study,OCTOPUS,5
64,17,4,study,SWAMP,5
64,17,5,study,PUBLISHER,5
64,17,6,study,CHEST,5
64,17,7,study,WOLF,5
64,17,8,study,MINK,5
64,17,9,study,BARN,5
64,17,10,study,GARDEN,5
64,17,11,study,TUXEDO,5
64,17,12,study,ATTIRE,5
64,17,13,study,OX,5
64,17,14,study,CANAL,5
64,17,15,study,DOORBELL,5
64,17,16,study,SAPPHIRE,5
64,17,1,recall,SAPPHIRE,5
64,17,2,recall,DOORBELL,5
64,17,3,recall,OX,5
64,17,4,recall,CANAL,5
64,17,5,recall,BARN,5
64,17,6,recall,GARDEN,5
64,17,7,recall,TUXEDO,5
64,17,8,recall,ATTIRE,5
64,17,9,recall,WALNUT,5
64,17,10,recall,CABINET,5
64,17,11,recall,OCTOPUS,5
64,17,12,recall,SWAMP,5
64,18,1,study,ADULT,5
64,18,2,study,FATHER,5
64,18,3,study,POCKET,5
64,18,4,study,FOUNTAIN,5
64,18,5,study,BANDAGE,5
64,18,6,study,OINTMENT,5
64,18,7,study,WATERFALL,5
64,18,8,study,TRAY,5
64,18,9,study,PURSE,5
64,18,10,study,BANJO,5
64,18,11,study,CONCERT,5
64,18,12,study,HANDCUFFS,5
64,18,13,study,GOO,5
64,18,14,study,LAGOON,5
64,18,15,study,ALLIGATOR,5
64,18,16,study,AUTHOR,5
64,18,1,recall,GOO,5
64,18,2,recall,LAGOON,5
64,18,3,recall,ALLIGATOR,5
64,18,4,recall,AUTHOR,5
64,18,5,recall,ADULT,5
64,18,6,recall,FATHER,5
64,18,7,recall,POCKET,5
64,18,8,recall,FOUNTAIN,5
64,18,9,recall,BANDAGE,5
64,18,10,recall,MEDICINE,5
64,18,11,recall,WATERFALL,5
64,18,12,recall,TRAY,5
64,19,1,study,GRASS,5
64,19,2,study,PIANO,5
64,19,3,study,BRUISE,5
64,19,4,study,GLASSES,5
64,19,5,study,CONTAINER,5
64,19,6,study,GLACIER,5
64,19,7,study,MEADOW,5
64,19,8,study,ROBOT,5
64,19,9,study,CONVICT,5
64,19,10,study,COLOGNE,5
64,19,11,study,DEODORANT,5
64,19,12,study,SNACK,5
64,19,13,study,PIZZA,5
64,19,14,study,ULCER,5
64,19,15,study,RADISH,5
64,19,16,study,SPINACH,5
64,19,1,recall,PIZZA,5
64,19,2,recall,ULCER,5
64,19,3,recall,RADISH,5
64,19,4,recall,SPINACH,5
64,19,5,recall,ROBOT,5
64,19,6,recall,MEADOW,5
64,19,7,recall,GLACIER,5
64,19,8,recall,CONTAINER,5
64,19,9,recall,GLASS,5
64,19,10,recall,PIANO,5
64,19,11,recall,BRUISE,5
64,19,12,recall,GLASSES,5
64,20,1,study,LAUNDRY,5
64,20,2,study,TAR,5
64,20,3,study,SUPERVISOR,5
64,20,4,study,HANGER,5
64,20,5,study,CAMEL,5
64,20,6,study,ESCALATOR,5
64,20,7,study,CHICK,5
64,20,8,study,OUTDOORS,5
64,20,9,study,MERMAID,5
64,20,10,study,FOLLOWER,5
64,20,11,study,ORCHESTRA,5
64,20,12,study,SAXOPHONE,5
64,20,13,study,TOURIST,5
64,20,14,study,FRANCE,5
64,20,15,study,CATERPILLAR,5
64,20,16,study,SWATTER,5
64,20,1,recall,TOURIST,5
64,20,2,recall,FRANCE,5
64,20,3,recall,CATERPILLAR,5
64,20,4,recall,SWATTER,5
64,20,5,recall,MERMAID,5
64,20,6,recall,FOLLOWER,5
64,20,7,recall,ORCHESTRA,5
64,20,8,recall,SAXOPHONE,5
64,20,9,recall,LAUNDRY,5
64,20,10,recall,SUPERVISOR,5
64,20,11,recall,TAR,5
64,20,12,recall,HANGER,5
64,21,1,study,CHIMPANZEE,6
64,21,2,study,WHISTLE,6
64,21,3,study,PATIO,6
64,21,4,study,PIPE,6
64,21,5,study,ASHTRAY,6
64,21,6,study,PALACE,6
64,21,7,study,VIDEO,6
64,21,8,study,ROSE,6
64,21,9,study,PUB,6
64,21,10,study,FLASK,6
64,21,11,study,CAFE,6
64,21,12,study,UTENSIL,6
64,21,13,study,PLANT,6
64,21,14,study,HUT,6
64,21,15,study,THUMB,6
64,21,16,study,MONARCH,6
64,21,1,recall,PLANT,6
64,21,2,recall,HUT,6
64,21,3,recall,THUMB,6
64,21,4,recall,MONARCH,6
64,21,5,recall,CAFE,6
64,21,6,recall,UTENSIL,6
64,21,7,recall,FLASK,6
64,21,8,recall,PUB,6
64,21,9,recall,CHIMPANZEE,6
64,21,10,recall,WHISTLE,6
64,21,11,recall,PIPES,6
64,21,12,recall,PATIO,6
64,21,13,recall,DIGGER,6
64,21,14,recall,FRIES,6
64,21,15,recall,CANDY,6
64,21,16,recall,BULLET,6
64,22,1,study,PIGEON,6
64,22,2,study,SPARROW,6
64,22,3,study,COTTON,6
64,22,4,study,CANNON,6
64,22,5,study,BUCKET,6
64,22,6,study,APPLICATION,6
64,22,7,study,LIST,6
64,22,8,study,TYPEWRITER,6
64,22,9,study,SHEET,6
64,22,10,study,CREEK,6
64,22,11,study,BOXER,6
64,22,12,study,TUTU,6
64,22,13,study,COLUMN,6
64,22,14,study,FLY,6
64,22,15,study,STAFF,6
64,22,16,study,JOURNAL,6
64,22,1,recall,COLUMN,6
64,22,2,recall,FLY,6
64,22,3,recall,COLUMN,6
64,22,4,recall,FLY,6
64,22,5,recall,STAFF,6
64,22,6,recall,JOURNAL,6
64,22,7,recall,BOXER,6
64,22,8,recall,TUTU,6
64,22,9,recall,SHEET,6
64,22,10,recall,CREEK,6
64,22,11,recall,PIGEON,6
64,22,12,recall,SPARROW,6
64,22,13,recall,COTTON,6
64,22,14,recall,CANNON,6
64,22,15,recall,BUCKET,6
64,22,16,recall,APPLICATION,6
64,22,17,recall,LIST,6
64,22,18,recall,TYPEWRITER,6
64,23,1,study,VILLAGE,6
64,23,2,study,FEATHER,6
64,23,3,study,RAFT,6
64,23,4,study,LAKE,6
64,23,5,study,LUMBER,6
64,23,6,study,SICKLE,6
64,23,7,study,BULLY,6
64,23,8,study,ELM,6
64,23,9,study,BOLT,6
64,23,10,study,NUT,6
64,23,11,study,CAT,6
64,23,12,study,TEACHER,6
64,23,13,study,SAP,6
64,23,14,study,AIRCRAFT,6
64,23,15,study,DICTATOR,6
64,23,16,study,SHED,6
64,23,1,recall,DICTATOR,6
64,23,2,recall,SHED,6
64,23,3,recall,AIRCRAFT,6
64,23,4,recall,SAP,6
64,23,5,recall,NUT,6
64,23,6,recall,BOLT,6
64,23,7,recall,CAT,6
64,23,8,recall,TEACHER,6
64,23,9,recall,FEATHER,6
64,23,10,recall,VILLAGE,6
64,23,11,recall,RAFT,6
64,23,12,recall,LAKE,6
64,23,13,recall,BULLY,6
64,23,14,recall,LUMBER,6
64,23,15,recall,SICKLE,6
64,23,16,recall,ELM,6
64,24,1,study,SANDWICH,6
64,24,2,study,FLUTE,6
64,24,3,study,PIER,6
64,24,4,study,BRANCH,6
64,24,5,study,MONEY,6
64,24,6,study,SPOOL,6
64,24,7,study,PIN,6
64,24,8,study,BANK,6
64,24,9,study,VEST,6
64,24,10,study,MAPLE,6
64,24,11,study,CAR,6
64,24,12,study,CUSTOMER,6
64,24,13,study,STORE,6
64,24,14,study,INSECT,6
64,24,15,study,WORM,6
64,24,16,study,HEATER,6
64,24,1,recall,INSECT,6
64,24,2,recall,STORE,6
64,24,3,recall,WORM,6
64,24,4,recall,HEATER,6
64,24,5,recall,MONEY,6
64,24,6,recall,SPOOL,6
64,24,7,recall,PIN,6
64,24,8,recall,BANK,6
64,25,1,study,PLAZA,7
64,25,2,study,EDITOR,7
64,25,3,study,TOWN,7
64,25,4,study,ROBOT,7
64,25,5,study,ANTENNA,7
64,25,6,study,ARTICLE,7
64,25,7,study,DISC,7
64,25,8,study,SCIENTIST,7
64,25,9,study,CHEMICAL,7
64,25,10,study,FIREPLACE,7
64,25,11,study,SAW,7
64,25,12,study,SHIRT,7
64,25,13,study,DRESS,7
64,25,14,study,TECHNICIAN,7
64,25,15,study,SUBURB,7
64,25,16,study,MEDAL,7
64,25,1,recall,DRESS,7
64,25,2,recall,TECHNICIAN,7
64,25,3,recall,MEDAL,7
64,25,4,recall,SUBURB,7
64,25,5,recall,ANTENNA,7
64,25,6,recall,ARTICLE,7
64,25,7,recall,SCIENTIST,7
64,25,8,recall,DISC,7
64,25,9,recall,SAW,7
64,25,10,recall,SHIRT,7
64,25,11,recall,CHEMICAL,7
64,25,12,recall,FIREPLACE,7
64,25,13,recall,PLAZA,7
64,25,14,recall,EDITOR,7
64,25,15,recall,ROBOT,7
64,25,16,recall,TOWN,7
64,26,1,study,COMMITTEE,7
64,26,2,study,COMMUNITY,7
64,26,3,study,TART,7
64,26,4,study,CAPTAIN,7
64,26,5,study,CHAIR,7
64,26,6,study,HAYSTACK,7
64,26,7,study,WAGON,7
64,26,8,study,CITRUS,7
64,26,9,study,BLOUSE,7
64,26,10,study,BANKER,7
64,26,11,study,NICKEL,7
64,26,12,study,GUM,7
64,26,13,study,KNUCKLE,7
64,26,14,study,GOWN,7
64,26,15,study,BROOK,7
64,26,16,study,BENCH,7
64,26,1,recall,KNUCKLE,7
64,26,2,recall,GOWN,7
64,26,3,recall,BROOK,7
64,26,4,recall,BENCH,7
64,26,5,recall,BANKER,7
64,26,6,recall,BLOUSE,7
64,26,7,recall,NICKEL,7
64,26,8,recall,GOWN,7
64,26,9,recall,HAYSTACK,7
64,26,10,recall,CHAIR,7
64,26,11,recall,CITRUS,7
64,26,12,recall,WAGON,7
64,26,13,recall,COMMITTEE,7
64,26,14,recall,COMMUNITY,7
64,26,15,recall,TART,7
64,26,16,recall,CAPTAIN,7
64,27,1,study,VELVET,7
64,27,2,study,PENCIL,7
64,27,3,study,SCREW,7
64,27,4,study,MOTOR,7
64,27,5,study,DUMP,7
64,27,6,study,CATTLE,7
64,27,7,study,ENEMY,7
64,27,8,study,UNIVERSE,7
64,27,9,study,MOON,7
64,27,10,study,CATHEDRAL,7
64,27,11,study,CHURCH,7
64,27,12,study,GARBAGE,7
64,27,13,study,SEAL,7
64,27,14,study,CLOWN,7
64,27,15,study,RANCH,7
64,27,16,study,SURF,7
64,27,1,recall,CLOWN,7
64,27,2,recall,SEAL,7
64,27,3,recall,SURF,7
64,27,4,recall,RANCH,7
64,27,5,recall,ENEMY,7
64,27,6,recall,UNIVERSE,7
64,27,7,recall,CATTLE,7
64,27,8,recall,DUMP,7
64,27,9,recall,VELVET,7
64,27,10,recall,PENCIL,7
64,27,11,recall,SCREW,7
64,27,12,recall,MOTOR,7
64,27,13,recall,CHURCH,7
64,27,14,recall,CATHEDRAL,7
64,27,15,recall,MOON,7
64,27,16,recall,GARBAGE,7
64,28,1,study,SHELL,7
64,28,2,study,PECAN,7
64,28,3,study,CHERRY,7
64,28,4,study,CRUTCH,7
64,28,5,study,LEG,7
64,28,6,study,SACK,7
64,28,7,study,POLYESTER,7
64,28,8,study,HANGER,7
64,28,9,study,PIE,7
64,28,10,study,CREAM,7
64,28,11,study,SUITCASE,7
64,28,12,study,TREASURE,7
64,28,13,study,PIMPLE,7
64,28,14,study,TOTE,7
64,28,15,study,CHEESE,7
64,28,16,study,FIDDLE,7
64,28,1,recall,PIMPLE,7
64,28,2,recall,TOTE,7
64,28,3,recall,CHEESE,7
64,28,4,recall,FIDDLE,7
64,28,5,recall,CREAM,7
64,28,6,recall,PIE,7
64,28,7,recall,TREASURE,7
64,28,8,recall,SUITCASE,7
64,28,9,recall,POLYESTER,7
64,28,10,recall,LEG,7
64,28,11,recall,SACK,7
64,28,12,recall,HANGER,7
64,28,13,recall,CHERRY,7
64,28,14,recall,PECAN,7
64,28,15,recall,SHELL,7
64,28,16,recall,CRUTCH,7
65,1,1,study,MAILBOX,1
65,1,2,study,SIGNATURE,1
65,1,3,study,FIREPLACE,1
65,1,4,study,TICKET,1
65,1,5,study,FILM,1
65,1,6,study,CHURCH,1
65,1,7,study,DOVE,1
65,1,8,study,MERMAID,1
65,1,9,study,OPERA,1
65,1,10,study,DRILL,1
65,1,11,study,FAUCET,1
65,1,12,study,SEAFOOD,1
65,1,13,study,CRAB,1
65,1,14,study,NEST,1
65,1,15,study,NECKLACE,1
65,1,16,study,PATH,1
65,1,1,recall,[???],1
65,1,2,recall,PATH,1
65,1,3,recall,NECKLACE,1
65,1,4,recall,NEST,1
65,1,5,recall,CRAB,1
65,1,6,recall,SEAFOOD,1
65,1,7,recall,TICKET,1
65,1,8,recall,OPERA,1
65,1,9,recall,FIREPLACE,1
65,1,10,recall,MAILBOX,1
65,1,11,recall,DRILL,1
65,1,12,recall,FILM,1
65,1,13,recall,FAUCET,1
65,2,1,study,WOUND,1
65,2,2,study,SHIRT,1
65,2,3,study,WORKER,1
65,2,4,study,BEAVER,1
65,2,5,study,BAY,1
65,2,6,study,BASKETBALL,1
65,2,7,study,OTTER,1
65,2,8,study,CRACKER,1
65,2,9,study,SEA,1
65,2,10,study,JUDGE,1
65,2,11,study,CONCRETE,1
65,2,12,study,PAVEMENT,1
65,2,13,study,HELICOPTER,1
65,2,14,study,FIGHTER,1
65,2,15,study,BREAST,1
65,2,16,study,SKILLET,1
65,2,1,recall,[???],1
65,2,2,recall,SKILLET,1
65,2,3,recall,BREAST,1
65,2,4,recall,HELICOPTER,1
65,2,5,recall,PAVEMENT,1
65,2,6,recall,CONCRETE,1
65,2,7,recall,OTTER,1
65,2,8,recall,BAY,1
65,2,9,recall,SEA,1
65,2,10,recall,WOUND,1
65,2,11,recall,SHIRT,1
65,2,12,recall,JUDGE,1
65,2,13,recall,CRACKER,1
65,2,14,recall,BASKETBALL,1
65,3,1,study,RESTAURANT,1
65,3,2,study,FEAST,1
65,3,3,study,PIPE,1
65,3,4,study,FLEET,1
65,3,5,study,CAPTAIN,1
65,3,6,study,WINDSHIELD,1
65,3,7,study,BRAKE,1
65,3,8,study,VETERAN,1
65,3,9,study,WALL,1
65,3,10,study,TEAPOT,1
65,3,11,study,ARMY,1
65,3,12,study,CANNON,1
65,3,13,study,MICROSCOPE,1
65,3,14,study,FRIAR,1
65,3,15,study,VICTOR,1
65,3,16,study,MEDAL,1
65,3,1,recall,MEDAL,1
65,3,2,recall,VICTOR,1
65,3,3,recall,FRIAR,1
65,3,4,recall,TEAPOT,1
65,3,5,recall,ARMY,1
65,3,6,recall,FLEET,1
65,3,7,recall,CAPTAIN,1
65,3,8,recall,CANNON,1
65,3,9,recall,MICROSCOPE,1
65,3,10,recall,RESTAURANT,1
65,3,11,recall,FEAST,1
65,3,12,recall,WINDSHIELD,1
65,3,13,recall,CAPTAIN,1
65,4,1,study,NOMAD,1
65,4,2,study,TEA,1
65,4,3,study,RESORT,1
65,4,4,study,BATHROOM,1
65,4,5,study,CREAM,1
65,4,6,study,BRICK,1
65,4,7,study,MONUMENT,1
65,4,8,study,INN,1
65,4,9,study,MICROWAVE,1
65,4,10,study,SNACK,1
65,4,11,study,WALRUS,1
65,4,12,study,SOFTBALL,1
65,4,13,study,BISON,1
65,4,14,study,STRING,1
65,4,15,study,GALLON,1
65,4,16,study,CARTON,1
65,4,1,recall,CARTON,1
65,4,2,recall,GALLON,1
65,4,3,recall,BISON,1
65,4,4,recall,INN,1
65,4,5,recall,STRING,1
65,4,6,recall,CREAM,1
