subject,list,position,trial_type,item,item_number,session,list_type,category,response,response_time,list_category
1,10,18,study,"HOLLYWOOD",345,1,mixed,loc,4,0.75,mixed
1,10,19,study,"KYOTO",362,1,mixed,loc,3,0.471,mixed
1,10,20,study,"WRIGLEY BUILDING",507,1,mixed,loc,4,0.569,mixed
1,10,21,study,"PEPPER",670,1,mixed,obj,2,0.541,mixed
1,10,22,study,"BOTTLE",542,1,mixed,obj,3,0.515,mixed
1,10,23,study,"DOLLY PARTON",79,1,mixed,cel,4,0.601,mixed
1,10,24,study,"BILL MAHER",32,1,mixed,cel,2,0.448,mixed
1,10,1,recall,"BILL MAHER",32,1,mixed,cel,2,0.448,mixed
1,10,2,recall,"DOLLY PARTON",79,1,mixed,cel,4,0.601,mixed
1,10,3,recall,"MARTIN SHEEN",-1,1,mixed,,NaN,NaN,mixed
1,10,4,recall,"MATT DAMON",174,1,mixed,cel,4,0.727,mixed
1,10,5,recall,"THE VENETIAN",476,1,mixed,loc,4,0.949,mixed
1,10,6,recall,"STAPLE REMOVER",721,1,mixed,obj,3,1.106,mixed
1,10,7,recall,"HIGHLIGHTER",613,1,mixed,obj,4,0.928,mixed
1,10,8,recall,"UMBRELLA",750,1,mixed,obj,4,0.618,mixed
1,11,1,study,"FRIDGE",593,1,mixed,obj,4,0.994,mixed
1,11,2,study,"GAS MASK",595,1,mixed,obj,1,1.109,mixed
1,11,3,study,"PENCIL SHARPENER",667,1,mixed,obj,3,0.701,mixed
1,11,4,study,"AXE",519,1,mixed,obj,1,0.976,mixed
1,11,5,study,"PHILADELPHIA CITY HALL",423,1,mixed,loc,2,1.204,mixed
1,11,6,study,"LENIN MAUSOLEUM",364,1,mixed,loc,2,0.796,mixed
1,11,7,study,"PETRONAS TOWERS",421,1,mixed,loc,3,0.638,mixed
1,11,8,study,"MATTHEW PERRY",175,1,mixed,cel,4,0.866,mixed
1,11,9,study,"RICHARD NIXON",213,1,mixed,cel,3,0.6,mixed
1,11,10,study,"ACADIA PARK",258,1,mixed,loc,4,0.736,mixed
1,11,11,study,"CAMDEN YARDS",286,1,mixed,loc,2,0.486,mixed
1,11,12,study,"ATOMIUM",270,1,mixed,loc,3,0.467,mixed
1,11,13,study,"TAJ MAHAL",474,1,mixed,loc,4,0.676,mixed
1,11,14,study,"POMPEI",427,1,mixed,loc,3,0.696,mixed
1,11,15,study,"DEMI MOORE",75,1,mixed,cel,4,0.67,mixed
1,11,16,study,"CARROT TOP",47,1,mixed,cel,3,0.531,mixed
1,11,17,study,"STEVE MARTIN",234,1,mixed,cel,3,0.568,mixed
1,11,18,study,"JOHN TRAVOLTA",140,1,mixed,cel,4,0.746,mixed
1,11,19,study,"RICKY MARTIN",215,1,mixed,cel,4,0.674,mixed
1,11,20,study,"MARTIN LUTHER KING JR",173,1,mixed,cel,3,0.486,mixed
1,11,21,study,"CANDLE",557,1,mixed,obj,2,0.761,mixed
1,11,22,study,"HAT",610,1,mixed,obj,3,0.758,mixed
1,11,23,study,"BED",533,1,mixed,obj,4,0.649,mixed
1,11,24,study,"NEWSPAPER",661,1,mixed,obj,3,0.606,mixed
1,11,1,recall,"NEWSPAPER",661,1,mixed,obj,3,0.606,mixed
1,11,2,recall,"FRIDGE",593,1,mixed,obj,4,0.994,mixed
1,11,3,recall,"PENCIL SHARPENER",667,1,mixed,obj,3,0.701,mixed
1,11,4,recall,"DEMI MOORE",75,1,mixed,cel,4,0.67,mixed
1,11,5,recall,"JOHN TRAVOLTA",140,1,mixed,cel,4,0.746,mixed
1,11,6,recall,"STEVE MARTIN",234,1,mixed,cel,3,0.568,mixed
1,11,7,recall,"RICHARD NIXON",213,1,mixed,cel,3,0.6,mixed
1,12,1,study,"FENWAY PARK",320,1,pure,loc,3,0.944,loc
1,12,2,study,"VICTORIA FALLS",492,1,pure,loc,4,1.026,loc
1,12,3,study,"SYDNEY OPERA HOUSE",471,1,pure,loc,4,0.707,loc
1,12,4,study,"EPCOT CENTER",317,1,pure,loc,3,0.561,loc
1,12,5,study,"GATEWAY ARCH",325,1,pure,loc,4,0.783,loc
1,12,6,study,"CAPE OF GOOD HOPE",290,1,pure,loc,4,0.886,loc
1,12,7,study,"GREAT BARRIER REEF",338,1,pure,loc,4,0.743,loc
1,12,8,study,"SMOKY MOUNTAINS",457,1,pure,loc,3,0.601,loc
1,12,9,study,"QUEBEC",431,1,pure,loc,2,0.877,loc
1,12,10,study,"BOSTON COMMON",277,1,pure,loc,3,0.723,loc
1,12,11,study,"IWO JIMA MEMORIAL",352,1,pure,loc,3,0.776,loc
1,12,12,study,"SALT FLATS",442,1,pure,loc,3,0.587,loc
1,12,13,study,"INDEPENDENCE HALL",350,1,pure,loc,3,0.57,loc
1,12,14,study,"SERENGETI PLAIN",448,1,pure,loc,2,0.608,loc
1,12,15,study,"BLUE MOSQUE",276,1,pure,loc,3,0.774,loc
1,12,16,study,"NAPA VALLEY",400,1,pure,loc,2,0.586,loc
1,12,17,study,"SISTINE CHAPEL",454,1,pure,loc,3,0.676,loc
1,12,18,study,"KREMLIN",360,1,pure,loc,3,0.736,loc
1,12,19,study,"WINTER PALACE",504,1,pure,loc,2,0.726,loc
1,12,20,study,"MGM GRAND",385,1,pure,loc,4,0.936,loc
1,12,21,study,"MONTMARTRE",391,1,pure,loc,3,0.802,loc
1,12,22,study,"BOURBON STREET",278,1,pure,loc,3,0.785,loc
1,12,23,study,"GIZA PYRAMIDS",329,1,pure,loc,2,0.384,loc
1,12,24,study,"DEAD SEA",309,1,pure,loc,3,0.392,loc
1,12,1,recall,"DEAD SEA",309,1,pure,loc,3,0.392,loc
1,12,2,recall,"GIZA PYRAMIDS",329,1,pure,loc,2,0.384,loc
1,12,3,recall,"SYDNEY OPERA HOUSE",471,1,pure,loc,4,0.707,loc
1,12,4,recall,"GREAT BARRIER REEF",338,1,pure,loc,4,0.743,loc
1,12,5,recall,"CAPE OF GOOD HOPE",290,1,pure,loc,4,0.886,loc
1,12,6,recall,"GREAT SALT PLAINS",-1,1,pure,,NaN,NaN,loc
1,12,7,recall,"SERENGETI PLAIN",448,1,pure,loc,2,0.608,loc
1,12,8,recall,"SMOKY MOUNTAINS",457,1,pure,loc,3,0.601,loc
1,12,9,recall,"GATEWAY ARCH",325,1,pure,loc,4,0.783,loc
1,12,10,recall,"VICTORIA FALLS",492,1,pure,loc,4,1.026,loc
1,12,11,recall,"SISTINE CHAPEL",454,1,pure,loc,3,0.676,loc
1,12,12,recall,"WINTER PALACE",504,1,pure,loc,2,0.726,loc
1,12,13,recall,"MGM GRAND",385,1,pure,loc,4,0.936,loc
1,13,1,study,"NORMAN SCHWARZKOPF",194,1,mixed,cel,3,0.99,mixed
1,13,2,study,"REESE WITHERSPOON",210,1,mixed,cel,4,0.916,mixed
1,13,3,study,"DRESSER",578,1,mixed,obj,2,0.596,mixed
1,13,4,study,"COUCH",566,1,mixed,obj,3,0.638,mixed
1,13,5,study,"TENT",733,1,mixed,obj,1,1.14,mixed
1,13,6,study,"BOWL",545,1,mixed,obj,4,0.969,mixed
1,13,7,study,"REDWOOD FOREST",433,1,mixed,loc,1,1.172,mixed
1,13,8,study,"PACIFIC BELL PARK",412,1,mixed,loc,3,0.578,mixed
1,13,9,study,"EMPIRE STATE BUILDING",316,1,mixed,loc,4,1,mixed
1,13,10,study,"MONTICELLO",390,1,mixed,loc,2,0.894,mixed
1,13,11,study,"TOBEY MAGUIRE",242,1,mixed,cel,4,0.844,mixed
1,13,12,study,"JIM BELUSHI",125,1,mixed,cel,3,0.706,mixed
1,13,13,study,"JOHN LITHGOW",138,1,mixed,cel,3,0.791,mixed
1,13,14,study,"MICK JAGGER",183,1,mixed,cel,3,0.741,mixed
1,13,15,study,"TINA TURNER",241,1,mixed,cel,3,0.651,mixed
1,13,16,study,"WILL FERRELL",253,1,mixed,cel,2,0.44,mixed
1,13,17,study,"TIRE",737,1,mixed,obj,3,0.731,mixed
1,13,18,study,"HANDLE",608,1,mixed,obj,3,0.983,mixed
1,13,19,study,"MICROCHIP",650,1,mixed,obj,4,0.878,mixed
1,13,20,study,"BUGLE",551,1,mixed,obj,1,0.875,mixed
1,13,21,study,"OAHU BEACH",407,1,mixed,loc,4,0.979,mixed
1,13,22,study,"DOME OF THE ROCK",313,1,mixed,loc,3,0.764,mixed
1,13,23,study,"GRAND TETON PARK",337,1,mixed,loc,3,0.955,mixed
1,13,24,study,"ETHIOPIAN CHURCH",318,1,mixed,loc,2,0.843,mixed
1,13,1,recall,"ETHIOPIAN CHURCH",318,1,mixed,loc,2,0.843,mixed
1,13,2,recall,"REESE WITHERSPOON",210,1,mixed,cel,4,0.916,mixed
1,13,3,recall,"REDWOOD FOREST",433,1,mixed,loc,1,1.172,mixed
1,13,4,recall,"MICK JAGGER",183,1,mixed,cel,3,0.741,mixed
1,13,5,recall,"TOBEY MAGUIRE",242,1,mixed,cel,4,0.844,mixed
1,13,6,recall,"BOWL",545,1,mixed,obj,4,0.969,mixed
1,13,7,recall,"DRESSER",578,1,mixed,obj,2,0.596,mixed
1,13,8,recall,"COUCH",566,1,mixed,obj,3,0.638,mixed
1,13,9,recall,"TINA TURNER",241,1,mixed,cel,3,0.651,mixed
1,14,1,study,"MEDAL",649,1,pure,obj,2,1.051,obj
1,14,2,study,"MAGNET",644,1,pure,obj,2,1.076,obj
1,14,3,study,"LIGHTBULB",641,1,pure,obj,3,0.832,obj
1,14,4,study,"WINDOW",765,1,pure,obj,4,0.87,obj
1,14,5,study,"FIRE EXTINGUISHER",586,1,pure,obj,3,0.66,obj
1,14,6,study,"BLOWDRYER",539,1,pure,obj,2,0.801,obj
1,14,7,study,"WREATH",766,1,pure,obj,3,0.547,obj
1,14,8,study,"BIRDHOUSE",537,1,pure,obj,2,0.676,obj
1,14,9,study,"HIGH CHAIR",612,1,pure,obj,4,0.952,obj
1,14,10,study,"KEYS",627,1,pure,obj,4,0.915,obj
1,14,11,study,"WHISTLE",764,1,pure,obj,2,1.109,obj
1,14,12,study,"TV",747,1,pure,obj,3,0.653,obj
1,14,13,study,"BICYCLE",536,1,pure,obj,3,0.659,obj
1,14,14,study,"BOOK",541,1,pure,obj,3,0.651,obj
1,14,15,study,"MAYONNAISE",648,1,pure,obj,3,0.92,obj
1,14,16,study,"EARRINGS",581,1,pure,obj,3,0.567,obj
1,14,17,study,"ROPE",693,1,pure,obj,3,0.733,obj
1,14,18,study,"PIE",675,1,pure,obj,3,0.647,obj
1,14,19,study,"SHOE",707,1,pure,obj,4,0.926,obj
1,14,20,study,"LEAF",636,1,pure,obj,3,0.709,obj
1,14,21,study,"BOUQUET",543,1,pure,obj,3,0.767,obj
1,14,22,study,"BASKET",531,1,pure,obj,2,0.588,obj
1,14,23,study,"LEMON",638,1,pure,obj,3,0.568,obj
1,14,24,study,"HAMMER",606,1,pure,obj,2,0.547,obj
1,14,1,recall,"HAMMER",606,1,pure,obj,2,0.547,obj
1,14,2,recall,"PIE",675,1,pure,obj,3,0.647,obj
1,14,3,recall,"WINDOW",765,1,pure,obj,4,0.87,obj
1,14,4,recall,"LEAF",636,1,pure,obj,3,0.709,obj
1,14,5,recall,"LIGHTBULB",641,1,pure,obj,3,0.832,obj
1,14,6,recall,"TV",747,1,pure,obj,3,0.653,obj
1,15,1,study,"BONO",39,1,pure,cel,2,1.01,cel
1,15,2,study,"ANNETTE BENING",15,1,pure,cel,4,0.753,cel
1,15,3,study,"GARTH BROOKS",92,1,pure,cel,3,0.98,cel
1,15,4,study,"WAYNE GRETZKY",251,1,pure,cel,3,0.819,cel
1,15,5,study,"CAMERON DIAZ",46,1,pure,cel,4,0.69,cel
1,15,6,study,"KIRSTEN DUNST",155,1,pure,cel,4,0.65,cel
1,15,7,study,"JON STEWART",143,1,pure,cel,3,0.673,cel
1,15,8,study,"GWYNETH PALTROW",99,1,pure,cel,4,0.624,cel
1,15,9,study,"LEONARDO DICAPRIO",161,1,pure,cel,4,0.914,cel
1,15,10,study,"ROBIN WILLIAMS",219,1,pure,cel,3,0.638,cel
1,15,11,study,"SCARLETT JOHANSSON",227,1,pure,cel,4,0.598,cel
1,15,12,study,"JIM MORRISON",127,1,pure,cel,3,0.577,cel
1,15,13,study,"KEANU REEVES",151,1,pure,cel,3,0.747,cel
1,15,14,study,"BRUCE LEE",43,1,pure,cel,3,0.396,cel
1,15,15,study,"DENZEL WASHINGTON",76,1,pure,cel,3,0.807,cel
1,15,16,study,"DANE COOK",67,1,pure,cel,3,1.019,cel
1,15,17,study,"MICHAEL MOORE",182,1,pure,cel,3,0.545,cel
1,15,18,study,"CHARLIZE THERON",51,1,pure,cel,4,0.553,cel
1,15,19,study,"HELEN HUNT",104,1,pure,cel,4,0.773,cel
1,15,20,study,"OPRAH WINFREY",195,1,pure,cel,4,0.618,cel
1,15,21,study,"TOM BROKAW",243,1,pure,cel,2,0.706,cel
1,15,22,study,"ANTONIO BANDERAS",17,1,pure,cel,3,0.699,cel
1,15,23,study,"PARIS HILTON",198,1,pure,cel,4,0.659,cel
1,15,24,study,"JENNIFER LOPEZ",122,1,pure,cel,4,0.783,cel
1,15,1,recall,"JENNIFER LOPEZ",122,1,pure,cel,4,0.783,cel
1,15,2,recall,"PARIS HILTON",198,1,pure,cel,4,0.659,cel
1,15,3,recall,"CHARLIZE THERON",51,1,pure,cel,4,0.553,cel
1,15,4,recall,"SCARLETT JOHANSSON",227,1,pure,cel,4,0.598,cel
1,15,5,recall,"OPRAH WINFREY",195,1,pure,cel,4,0.618,cel
1,15,6,recall,"DENZEL WASHINGTON",76,1,pure,cel,3,0.807,cel
1,15,7,recall,"ANTONIO BANDERAS",17,1,pure,cel,3,0.699,cel
1,15,8,recall,"HELEN HUNT",104,1,pure,cel,4,0.773,cel
1,15,9,recall,"ANNETTE BENING",15,1,pure,cel,4,0.753,cel
1,15,10,recall,"BONO",39,1,pure,cel,2,1.01,cel
1,15,11,recall,"KIRSTEN DUNST",155,1,pure,cel,4,0.65,cel
1,16,1,study,"KAUFMAN STADIUM",356,1,mixed,loc,2,0.862,mixed
1,16,2,study,"ROCK AND ROLL HALL OF FAME",435,1,mixed,loc,3,0.825,mixed
1,16,3,study,"LUXOR HOTEL",375,1,mixed,loc,2,0.65,mixed
1,16,4,study,"TRIPOD",745,1,mixed,obj,3,0.577,mixed
1,16,5,study,"SAUCEPAN",698,1,mixed,obj,4,0.699,mixed
1,16,6,study,"MAILBOX",645,1,mixed,obj,4,0.691,mixed
1,16,7,study,"MICHAEL JORDAN",181,1,mixed,cel,4,0.772,mixed
1,16,8,study,"DUSTIN HOFFMAN",83,1,mixed,cel,4,0.894,mixed
1,16,9,study,"CONAN O'BRIEN",61,1,mixed,cel,2,0.716,mixed
1,16,10,study,"JEANS",622,1,mixed,obj,3,0.67,mixed
1,16,11,study,"SWORD",728,1,mixed,obj,1,1.137,mixed
1,16,12,study,"COLIN POWELL",60,1,mixed,cel,4,0.785,mixed
1,16,13,study,"ALLEN IVERSON",11,1,mixed,cel,3,0.859,mixed
1,16,14,study,"JOHN HANCOCK CENTER",355,1,mixed,loc,4,0.793,mixed
1,16,15,study,"PENTAGON",418,1,mixed,loc,2,0.642,mixed
1,16,16,study,"STEVEN SPIELBERG",235,1,mixed,cel,3,0.606,mixed
1,16,17,study,"MEL GIBSON",177,1,mixed,cel,4,0.842,mixed
1,16,18,study,"JACKIE KENNEDY",113,1,mixed,cel,4,0.826,mixed
1,16,19,study,"THERMOMETER",734,1,mixed,obj,3,0.665,mixed
1,16,20,study,"RING",691,1,mixed,obj,4,0.633,mixed
1,16,21,study,"WAFFLE",756,1,mixed,obj,4,0.74,mixed
1,16,22,study,"SUEZ CANAL",468,1,mixed,loc,4,0.707,mixed
1,16,23,study,"AYERS ROCK",271,1,mixed,loc,2,0.827,mixed
1,16,24,study,"CN TOWER",303,1,mixed,loc,3,0.887,mixed
1,16,1,recall,"CN TOWER",303,1,mixed,loc,3,0.887,mixed
1,16,2,recall,"SUEZ CANAL",468,1,mixed,loc,4,0.707,mixed
1,16,3,recall,"MICHAEL JORDAN",181,1,mixed,cel,4,0.772,mixed
1,16,4,recall,"JOHN HANCOCK CENTER",355,1,mixed,loc,4,0.793,mixed
1,16,5,recall,"LUXOR HOTEL",375,1,mixed,loc,2,0.65,mixed
1,17,1,study,"LINCOLN FINANCIAL FIELD",369,2,mixed,loc,3,1.031,mixed
1,17,2,study,"MAMMOTH CAVE",379,2,mixed,loc,3,1.072,mixed
1,17,3,study,"MOUNT BLANC",393,2,mixed,loc,3,0.726,mixed
1,17,4,study,"QUINCY MARKET",432,2,mixed,loc,2,0.71,mixed
1,17,5,study,"KEYS",627,2,mixed,obj,4,1.243,mixed
1,17,6,study,"WATER GUN",760,2,mixed,obj,3,0.763,mixed
1,17,7,study,"HIGH CHAIR",612,2,mixed,obj,2,1.132,mixed
1,17,8,study,"APPLE",516,2,mixed,obj,4,0.851,mixed
1,17,9,study,"REESE WITHERSPOON",210,2,mixed,cel,4,1.182,mixed
1,17,10,study,"HUGH GRANT",108,2,mixed,cel,4,0.699,mixed
1,17,11,study,"JIMI HENDRIX",128,2,mixed,cel,2,1.085,mixed
1,17,12,study,"LANCE ARMSTRONG",158,2,mixed,cel,3,0.89,mixed
1,17,13,study,"ARUBA",268,2,mixed,loc,4,0.911,mixed
1,17,14,study,"NEWGRANGE",403,2,mixed,loc,2,0.939,mixed
1,17,15,study,"GRAND OLE OPRY",336,2,mixed,loc,2,0.901,mixed
1,17,16,study,"FISHERMAN'S WHARF",321,2,mixed,loc,2,0.732,mixed
1,17,17,study,"RAZOR",687,2,mixed,obj,3,1.08,mixed
1,17,18,study,"NEWSPAPER",661,2,mixed,obj,4,0.971,mixed
1,17,19,study,"ICE",615,2,mixed,obj,4,0.838,mixed
1,17,20,study,"ALLENWRENCH",514,2,mixed,obj,2,1.041,mixed
1,17,21,study,"MIKE MYERS",184,2,mixed,cel,3,0.769,mixed
1,17,22,study,"DEBRA MESSING",74,2,mixed,cel,3,0.864,mixed
1,17,23,study,"JOHN TRAVOLTA",140,2,mixed,cel,2,0.892,mixed
1,17,24,study,"HALEY JOEL OSMENT",100,2,mixed,cel,3,0.788,mixed
1,17,1,recall,"HALEY JOEL OSMENT",100,2,mixed,cel,3,0.788,mixed
1,17,2,recall,"DEBRA MESSING",74,2,mixed,cel,3,0.864,mixed
1,17,3,recall,"REESE WITHERSPOON",210,2,mixed,cel,4,1.182,mixed
1,17,4,recall,"HUGH GRANT",108,2,mixed,cel,4,0.699,mixed
1,17,5,recall,"JOHN TRAVOLTA",140,2,mixed,cel,2,0.892,mixed
1,17,6,recall,"ICE",615,2,mixed,obj,4,0.838,mixed
1,17,7,recall,"NEWSPAPER",661,2,mixed,obj,4,0.971,mixed
1,17,8,recall,"WATER GUN",760,2,mixed,obj,3,0.763,mixed
1,17,9,recall,"KEYS",627,2,mixed,obj,4,1.243,mixed
1,17,10,recall,"FISHERMAN'S WHARF",321,2,mixed,loc,2,0.732,mixed
1,17,11,recall,"GRAND OLE OPRY",336,2,mixed,loc,2,0.901,mixed
1,17,12,recall,"ARUBA",268,2,mixed,loc,4,0.911,mixed
1,18,1,study,"WHITE CLIFFS OF DOVER",501,2,pure,loc,2,1.077,loc
1,18,2,study,"VENICE",488,2,pure,loc,3,0.917,loc
1,18,3,study,"OLD FAITHFUL",408,2,pure,loc,3,0.974,loc
1,18,4,study,"SOHO",458,2,pure,loc,2,0.931,loc
1,18,5,study,"TIMES SQUARE",478,2,pure,loc,3,0.805,loc
1,18,6,study,"PHILADELPHIA CITY HALL",423,2,pure,loc,2,1.046,loc
1,18,7,study,"COLONIAL WILLIAMSBURG",305,2,pure,loc,2,0.875,loc
1,18,8,study,"ATLANTIC CITY",269,2,pure,loc,3,0.874,loc
1,18,9,study,"OXFORD",411,2,pure,loc,2,0.749,loc
1,18,10,study,"GRAND CENTRAL STATION",335,2,pure,loc,3,0.82,loc
1,18,11,study,"KREMLIN",360,2,pure,loc,2,0.858,loc
1,18,12,study,"PEARL HARBOR",417,2,pure,loc,4,1.118,loc
1,18,13,study,"THE VENETIAN",476,2,pure,loc,4,1.083,loc
1,18,14,study,"HOOVER DAM",347,2,pure,loc,2,0.722,loc
1,18,15,study,"CANCUN",287,2,pure,loc,4,0.893,loc
1,18,16,study,"SAN FRANCISCO",445,2,pure,loc,4,0.757,loc
1,18,17,study,"UNITED NATIONS BUILDING",486,2,pure,loc,2,1.083,loc
1,18,18,study,"HARRODS",343,2,pure,loc,1,0.941,loc
1,18,19,study,"ST PAULS CATHEDRAL",465,2,pure,loc,1,0.918,loc
1,18,20,study,"INDIANAPOLIS MOTOR SPEEDWAY",351,2,pure,loc,3,0.967,loc
1,18,21,study,"GREAT ZIMBABWE RUINS",341,2,pure,loc,2,0.978,loc
1,18,22,study,"STATUE OF LIBERTY",466,2,pure,loc,2,0.671,loc
1,18,23,study,"MECCA",383,2,pure,loc,3,0.969,loc
1,18,24,study,"ATOMIUM",270,2,pure,loc,2,0.708,loc
1,18,1,recall,"ATOMIUM",270,2,pure,loc,2,0.708,loc
1,18,2,recall,"MECCA",383,2,pure,loc,3,0.969,loc
1,18,3,recall,"STATUE OF LIBERTY",466,2,pure,loc,2,0.671,loc
1,18,4,recall,"HOOVER DAM",347,2,pure,loc,2,0.722,loc
1,18,5,recall,"CANCUN",287,2,pure,loc,4,0.893,loc
1,18,6,recall,"TIMES SQUARE",478,2,pure,loc,3,0.805,loc
1,18,7,recall,"GRAND CENTRAL STATION",335,2,pure,loc,3,0.82,loc
1,18,8,recall,"COLONIAL WILLIAMSBURG",305,2,pure,loc,2,0.875,loc
1,18,9,recall,"VENICE",488,2,pure,loc,3,0.917,loc
1,18,10,recall,"THE VENETIAN",476,2,pure,loc,4,1.083,loc
1,18,11,recall,"OLD FAITHFUL",408,2,pure,loc,3,0.974,loc
1,18,12,recall,"UNITED NATIONS BUILDING",486,2,pure,loc,2,1.083,loc
1,18,13,recall,"ZIMBABWE_RUINS",-1,2,pure,,NaN,NaN,loc
1,18,14,recall,"ST PAULS CATHEDRAL",465,2,pure,loc,1,0.918,loc
1,19,1,study,"DWIGHT EISENHOWER",84,2,mixed,cel,2,0.883,mixed
1,19,2,study,"JAMIE FOXX",115,2,mixed,cel,3,0.747,mixed
1,19,3,study,"DREW BARRYMORE",82,2,mixed,cel,3,0.808,mixed
1,19,4,study,"CHRISTOPHER REEVE",55,2,mixed,cel,3,0.814,mixed
1,19,5,study,"WAILING WALL",495,2,mixed,loc,2,0.767,mixed
1,19,6,study,"TREVI FOUNTAIN",484,2,mixed,loc,2,0.871,mixed
1,19,7,study,"VIOLIN",755,2,mixed,obj,3,0.82,mixed
1,19,8,study,"LIGHTER",642,2,mixed,obj,2,1.199,mixed
1,19,9,study,"CANOE",558,2,mixed,obj,2,0.647,mixed
1,19,10,study,"JACKET",620,2,mixed,obj,3,0.809,mixed
1,19,11,study,"DRESSER",578,2,mixed,obj,4,0.792,mixed
1,19,12,study,"SARAH JESSICA PARKER",226,2,mixed,cel,4,0.745,mixed
1,19,13,study,"ALLEN IVERSON",11,2,mixed,cel,3,0.859,mixed
1,19,14,study,"ANTHONY HOPKINS",16,2,mixed,cel,3,1.075,mixed
1,19,15,study,"ANNETTE BENING",15,2,mixed,cel,3,0.846,mixed
1,19,16,study,"TAJ MAHAL",474,2,mixed,loc,4,0.891,mixed
1,19,17,study,"IWO JIMA MEMORIAL",352,2,mixed,loc,2,1.093,mixed
1,19,18,study,"PANAMA CANAL",413,2,mixed,loc,3,0.878,mixed
1,19,19,study,"PETRIFIED FOREST",420,2,mixed,loc,2,0.974,mixed
1,19,20,study,"TIMBUKTU",477,2,mixed,loc,2,0.761,mixed
1,19,21,study,"PACIFIC BELL PARK",412,2,mixed,loc,2,0.921,mixed
1,19,22,study,"BOOK",541,2,mixed,obj,3,0.95,mixed
1,19,23,study,"SHAMPOO",704,2,mixed,obj,2,0.518,mixed
1,19,24,study,"PILL",677,2,mixed,obj,3,0.725,mixed
1,19,1,recall,"SHAMPOO",704,2,mixed,obj,2,0.518,mixed
1,19,2,recall,"PILL",677,2,mixed,obj,3,0.725,mixed
1,19,3,recall,"DRESSER",578,2,mixed,obj,4,0.792,mixed
1,19,4,recall,"ANNETTE BENING",15,2,mixed,cel,3,0.846,mixed
1,19,5,recall,"ANTHONY HOPKINS",16,2,mixed,cel,3,1.075,mixed
1,19,6,recall,"JAMIE FOXX",115,2,mixed,cel,3,0.747,mixed
1,19,7,recall,"SARAH JESSICA PARKER",226,2,mixed,cel,4,0.745,mixed
1,19,8,recall,"DREW BARRYMORE",82,2,mixed,cel,3,0.808,mixed
1,19,9,recall,"DWIGHT EISENHOWER",84,2,mixed,cel,2,0.883,mixed
1,19,10,recall,"TAJ MAHAL",474,2,mixed,loc,4,0.891,mixed
1,19,11,recall,"PANAMA CANAL",413,2,mixed,loc,3,0.878,mixed
1,19,12,recall,"TIMBUKTU",477,2,mixed,loc,2,0.761,mixed
1,19,13,recall,"PILL",677,2,mixed,obj,3,0.725,mixed
1,19,14,recall,"SHAMPOO",704,2,mixed,obj,2,0.518,mixed
1,19,15,recall,"JACKET",620,2,mixed,obj,3,0.809,mixed
1,19,16,recall,"CANOE",558,2,mixed,obj,2,0.647,mixed
1,19,17,recall,"VIOLIN",755,2,mixed,obj,3,0.82,mixed
1,20,1,study,"MAHATMA GANDHI",168,2,pure,cel,4,0.808,cel
1,20,2,study,"ALEX RODRIGUEZ",8,2,pure,cel,2,0.91,cel
1,20,3,study,"JENNIFER ANISTON",121,2,pure,cel,4,0.726,cel
1,20,4,study,"JON VOIGHT",144,2,pure,cel,2,0.813,cel
1,20,5,study,"ALBERT EINSTEIN",6,2,pure,cel,3,1.013,cel
1,20,6,study,"ROBERT REDFORD",217,2,pure,cel,2,0.805,cel
1,20,7,study,"BENJAMIN FRANKLIN",28,2,pure,cel,3,0.752,cel
1,20,8,study,"STEPHEN COLBERT",233,2,pure,cel,2,0.929,cel
1,20,9,study,"FAITH HILL",88,2,pure,cel,3,0.703,cel
1,20,10,study,"SAMUEL L JACKSON",225,2,pure,cel,3,0.682,cel
1,20,11,study,"JASON BIGGS",119,2,pure,cel,2,0.775,cel
1,20,12,study,"MATTHEW PERRY",175,2,pure,cel,3,0.919,cel
1,20,13,study,"DUSTIN HOFFMAN",83,2,pure,cel,3,0.819,cel
1,20,14,study,"MARTIN LUTHER KING JR",173,2,pure,cel,2,0.653,cel
1,20,15,study,"DENZEL WASHINGTON",76,2,pure,cel,3,0.614,cel
1,20,16,study,"MARILYN MONROE",171,2,pure,cel,3,0.555,cel
1,20,17,study,"MIKE TYSON",185,2,pure,cel,3,0.485,cel
1,20,18,study,"DALAI LAMA",65,2,pure,cel,2,0.979,cel
1,20,19,study,"CHARLIE SHEEN",50,2,pure,cel,2,0.7,cel
1,20,20,study,"CONDOLEEZZA RICE",62,2,pure,cel,3,0.646,cel
1,20,21,study,"JOAQUIN PHOENIX",131,2,pure,cel,2,0.654,cel
1,20,22,study,"ADAM SANDLER",2,2,pure,cel,2,0.793,cel
1,20,23,study,"LISA KUDROW",164,2,pure,cel,3,0.735,cel
1,20,24,study,"KOBE BRYANT",156,2,pure,cel,2,0.691,cel
1,20,1,recall,"KOBE BRYANT",156,2,pure,cel,2,0.691,cel
1,20,2,recall,"LISA KUDROW",164,2,pure,cel,3,0.735,cel
1,20,3,recall,"JASON BIGGS",119,2,pure,cel,2,0.775,cel
1,20,4,recall,"ADAM SANDLER",2,2,pure,cel,2,0.793,cel
1,20,5,recall,"DENZEL WASHINGTON",76,2,pure,cel,3,0.614,cel
1,20,6,recall,"MAHATMA GANDHI",168,2,pure,cel,4,0.808,cel
1,20,7,recall,"JENNIFER ANISTON",121,2,pure,cel,4,0.726,cel
